"id:ID","name","uri","uuid"
"693","date_time","https://bc.d4k.dk/bc_instance/body_fat_measurement/date_time/date_time",""
"694","quantity","https://bc.d4k.dk/bc_instance/body_fat_measurement/result/quantity",""
"695","coding","https://bc.d4k.dk/bc_instance/mean_arterial_pressure/test/coding",""
"696","quantity","https://bc.d4k.dk/bc_instance/mean_arterial_pressure/result/quantity",""
"697","coding","https://bc.d4k.dk/bc_instance/oxygen_saturation/test/coding",""
"698","date_time","https://bc.d4k.dk/bc_instance/oxygen_saturation/date_time/date_time",""
"699","quantity","https://bc.d4k.dk/bc_instance/oxygen_saturation/result/quantity",""
"700","coding","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/test/coding",""
"701","date_time","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/date_time/date_time",""
"702","quantity","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/result/quantity",""
"703","coding","https://bc.d4k.dk/bc_instance/estimated_body_weight/test/coding",""
"704","date_time","https://bc.d4k.dk/bc_instance/estimated_body_weight/date_time/date_time",""
"705","quantity","https://bc.d4k.dk/bc_instance/estimated_body_weight/result/quantity",""
"706","coding","https://bc.d4k.dk/bc_instance/hip_circumference/test/coding",""
"707","date_time","https://bc.d4k.dk/bc_instance/hip_circumference/date_time/date_time",""
"708","quantity","https://bc.d4k.dk/bc_instance/hip_circumference/result/quantity",""
"709","coding","https://bc.d4k.dk/bc_instance/core_body_temperature/test/coding",""
"710","date_time","https://bc.d4k.dk/bc_instance/core_body_temperature/date_time/date_time",""
"711","coding","https://bc.d4k.dk/bc_instance/core_body_temperature/position/coding",""
"712","coding","https://bc.d4k.dk/bc_instance/core_body_temperature/site_of_administration/coding",""
"713","coding","https://bc.d4k.dk/bc_instance/core_body_temperature/laterality/coding",""
"714","quantity","https://bc.d4k.dk/bc_instance/core_body_temperature/result/quantity",""
"715","coding","https://bc.d4k.dk/bc_instance/waist_circumference/test/coding",""
"716","date_time","https://bc.d4k.dk/bc_instance/waist_circumference/date_time/date_time",""
"717","quantity","https://bc.d4k.dk/bc_instance/waist_circumference/result/quantity",""
"718","coding","https://bc.d4k.dk/bc_instance/waist-hip_ratio/test/coding",""
"719","date_time","https://bc.d4k.dk/bc_instance/waist-hip_ratio/date_time/date_time",""
"720","quantity","https://bc.d4k.dk/bc_instance/waist-hip_ratio/result/quantity",""
"721","coding","https://bc.d4k.dk/bc_instance/body_frame_size/test/coding",""
"722","coding","https://bc.d4k.dk/bc_instance/body_frame_size/result/coding",""
"723","coding","https://bc.d4k.dk/bc_instance/chest_circumference/test/coding",""
"724","date_time","https://bc.d4k.dk/bc_instance/chest_circumference/date_time/date_time",""
"725","quantity","https://bc.d4k.dk/bc_instance/chest_circumference/result/quantity",""
"726","coding","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/test/coding",""
"727","date_time","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/date_time/date_time",""
"728","quantity","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/result/quantity",""
"729","coding","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/test/coding",""
"730","date_time","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/date_time/date_time",""
"731","coding","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/result/coding",""
"732","coding","https://bc.d4k.dk/bc_instance/plasmodium/test/coding",""
