"id:ID","name","uri"
"361","quantity","http://id.d4k.dk/dataset/bc_instance/glucose_in_serum/result/quantity"
"362","coding","http://id.d4k.dk/dataset/bc_instance/glucose_in_urine/test/coding"
"363","coding","http://id.d4k.dk/dataset/bc_instance/glucose_in_urine/specimen/coding"
"364","quantity","http://id.d4k.dk/dataset/bc_instance/glucose_in_urine/result/quantity"
"365","coding","http://id.d4k.dk/dataset/bc_instance/race/test/coding"
"366","date_time","http://id.d4k.dk/dataset/bc_instance/race/date_time/date_time"
"367","coding","http://id.d4k.dk/dataset/bc_instance/race/result/coding"
"368","string","http://id.d4k.dk/dataset/bc_instance/race/result_other/string"
"369","coding","http://id.d4k.dk/dataset/bc_instance/sex/test/coding"
"370","date_time","http://id.d4k.dk/dataset/bc_instance/sex/date_time/date_time"
"371","coding","http://id.d4k.dk/dataset/bc_instance/sex/result/coding"
"372","coding","http://id.d4k.dk/dataset/bc_instance/age/test/coding"
"373","date_time","http://id.d4k.dk/dataset/bc_instance/age/date_time/date_time"
"374","quantity","http://id.d4k.dk/dataset/bc_instance/age/result/quantity"
"375","coding","http://id.d4k.dk/dataset/bc_instance/ethnicity/test/coding"
"376","date_time","http://id.d4k.dk/dataset/bc_instance/ethnicity/date_time/date_time"
"377","coding","http://id.d4k.dk/dataset/bc_instance/ethnicity/result/coding"
"378","coding","http://id.d4k.dk/dataset/bc_instance/weight/test/coding"
"379","date_time","http://id.d4k.dk/dataset/bc_instance/weight/date_time/date_time"
"380","quantity","http://id.d4k.dk/dataset/bc_instance/weight/result/quantity"
