"id:ID","name","uri","crm_uri","uuid"
"1824","value","https://bc.d4k.dk/bc_instance/exclusion_criteria/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","b972284a-662c-442b-9b62-b6344a5b9595"
"1825","value","https://bc.d4k.dk/bc_instance/exclusion_criteria/result/boolean/value","https://crm.d4k.dk/dataset/observation/observation_result/result/boolean/value","25a37ff9-e38b-4876-aadf-4f3d752f3ff9"
"1826","code","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding/code","","63e79252-99d7-41e3-80f5-f4dfe8f11431"
"1827","user selected","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding/user_selected","","c4ed6dab-86c6-43e7-b6cb-29ac0549ea98"
"1828","version","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding/version","","6117e38b-82db-4c5b-93c5-65393b8a2979"
"1829","system","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding/system","","2ded3f1c-7bbb-4c94-adaf-9d97501858d4"
"1830","display","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding/display","","d184ce6a-cb67-4031-b326-d388fbc27b73"
"1831","text","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/text","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment/codeable_concept/text","4a274f14-3f2b-4a4e-8115-610fcf4f8c65"
"1832","code","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding/code","","141eae63-367c-47e4-a1b8-88916fcbe2da"
"1833","user selected","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding/user_selected","","9b67e1c0-a200-4a3d-a9f5-3c6d16a44fe5"
"1834","version","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding/version","","dfaba7a1-e70e-4d69-8e4a-c68237cc0513"
"1835","system","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding/system","","ba2b3e65-9d69-4ad6-8feb-3f8130552b6c"
"1836","display","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding/display","","9fb77e38-1068-4b77-bc78-b3b31c7c7162"
"1837","value","https://bc.d4k.dk/bc_instance/concomitant_medication/start_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_start/date_time/value","6288b57c-6c15-43ef-b235-8b17c9b7aac3"
"1838","value","https://bc.d4k.dk/bc_instance/concomitant_medication/end_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_end/date_time/value","bc929b16-3752-4491-962f-790324b59574"
"1839","value","https://bc.d4k.dk/bc_instance/concomitant_medication/result/boolean/value","","460c2449-d9ba-4f98-8845-175108f76e08"
"1840","code","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding/code","","729958aa-c8f7-436a-adce-b10ae4b1fb10"
"1841","user selected","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding/user_selected","","4efc5b83-42ce-45e9-a91e-85fea6a13478"
"1842","version","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding/version","","5cc33066-7eef-4a69-acaf-c54db3aecde0"
"1843","system","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding/system","","33650746-d7bd-4c26-8e80-2661fbe52090"
"1844","display","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding/display","","32ffd8b0-c309-4328-a504-fc07c4caa1af"
"1845","code","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding/code","","382430c8-14b0-4a7b-abd1-a88a3c424441"
"1846","user selected","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding/user_selected","","ed41b224-9115-406a-9062-a407b128706c"
"1847","version","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding/version","","00a92d98-642b-4d1d-837c-2d3b5de8f49e"
"1848","system","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding/system","","bf7830b4-6b90-48e5-b956-a103c0605c0c"
"1849","display","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding/display","","3254a7de-9457-4c54-b31b-b75f686f7a97"
"1850","text","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/text","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment/codeable_concept/text","87b41c64-2325-41b5-b70a-7f845e8f02da"
"1851","code","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding/code","","cb4efe29-ca81-4a73-b3c2-404db5f763ff"
"1852","user selected","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding/user_selected","","f27c25a9-6dbd-4ae5-858e-800b1086a4e6"
"1853","version","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding/version","","bdbc21a4-caf9-4d9e-b1b8-d0d5b05f1212"
"1854","system","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding/system","","2e5be65a-f235-4363-a814-ecb52f27e893"
"1855","display","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding/display","","88410a42-fbe4-4538-ab56-8761102a3a49"
"1856","value","https://bc.d4k.dk/bc_instance/exposure/start_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_start/date_time/value","f8cbcdf1-6d33-421d-b218-90dc3f6f1ff4"
"1857","value","https://bc.d4k.dk/bc_instance/exposure/end_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_end/date_time/value","c47d14fb-46e3-4988-9d7b-aabbb09790d2"
"1858","code","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding/code","","7130f1de-5f17-4590-a6cc-dc8d8dc06664"
"1859","user selected","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding/user_selected","","e02a6ed3-20e5-423c-8ccd-3e8d85d7037a"
"1860","version","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding/version","","6fc61292-f853-4850-a43a-abcda7f40446"
"1861","system","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding/system","","f45efa49-01d4-44d4-921e-3d8513f3dabe"
"1862","display","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding/display","","8318084c-2da7-4780-a038-d595e032b56d"
"1863","text","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/text","https://crm.d4k.dk/dataset/adverse_event/term/codeable_concept/text","69ac5738-5775-4751-8be7-d2fd057a13a2"
"1864","code","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding/code","","233f9f74-0a84-4f13-a328-a220ea3e0a76"
"1865","user selected","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding/user_selected","","82271ace-ef39-4efb-9153-6b21f467e2df"
"1866","version","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding/version","","290b854f-83da-4fd8-9432-a02e2e98c2f4"
"1867","system","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding/system","","0e61e5b8-e534-4594-a4e0-8a52201af166"
"1868","display","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding/display","","4851ffaa-7b39-4a8e-8446-02f084350773"
"1869","code","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding/code","","cd061a61-bc22-4caa-812a-6a26794a2636"
"1870","user selected","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding/user_selected","","448305d5-1400-4fde-98f4-9664e47cbf75"
"1871","version","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding/version","","aa08c656-cda7-4048-8923-0a5befff3529"
"1872","system","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding/system","","21220679-4ea2-47cc-a7b2-8778ddfd60c5"
"1873","display","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding/display","","32f07c71-42fe-4a93-920c-2d7fd434abf2"
"1874","code","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding/code","","963d8157-8978-472e-984b-6e7f0ac0a79c"
"1875","user selected","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding/user_selected","","254d2c1d-cbd7-4760-86d9-a53fefd62503"
"1876","version","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding/version","","49403dbe-ee9e-4565-91f0-20243b1fc327"
"1877","system","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding/system","","08158f37-5d86-4407-bf9f-9c07cedfec33"
"1878","display","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding/display","","02a50d35-8dbb-4ba2-8bde-2bf48bf1d2eb"
"1879","code","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding/code","","3cff671a-b953-45c4-8476-9929e445d334"
"1880","user selected","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding/user_selected","","3c0d9ed1-66fa-4a52-af64-af7539f483ae"
"1881","version","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding/version","","0f94e5d8-05d6-4c19-a230-9424aeebdafe"
"1882","system","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding/system","","2c942137-d2a9-4be8-9231-3acc88e9fbb3"
"1883","display","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding/display","","47b2cc20-53e1-4535-9258-a141d6577842"
"1884","code","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding/code","","af78faeb-6e7b-4cc3-b596-ae14b7a9d54a"
"1885","user selected","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding/user_selected","","6c6c1fc0-c0fe-4fce-bd9a-6ad4d62488d3"
"1886","version","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding/version","","d9034bae-b866-450b-8393-e8022787cf80"
"1887","system","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding/system","","0f7318d4-3370-41ee-8e73-de197b2ab47b"
"1888","display","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding/display","","bf2473dc-220c-4550-9a28-db83cd1a0707"
"1889","code","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding/code","","18f84fe9-bc40-4076-a0f0-1ac741d82017"
"1890","user selected","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding/user_selected","","3ddc3e9c-1b99-47bc-9d39-24ba78c42b0b"
"1891","version","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding/version","","e96bdb9a-16ec-486c-bbfc-690616b07ee1"
"1892","system","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding/system","","83ad764b-08e4-4b82-b0e2-07c57ee96d53"
"1893","display","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding/display","","c578a116-0ccc-4260-8246-e8552d60f509"
"1894","code","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding/code","","5b5d2c4f-d4a0-4b2d-b506-ddbd263c6973"
"1895","user selected","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding/user_selected","","5e0d6e93-789a-4098-9046-660ad6559705"
"1896","version","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding/version","","37f1a0bc-27ce-43ae-88ab-78318ff4b187"
"1897","system","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding/system","","9cbbfb2a-8413-480b-adfa-a56d5bc0c499"
"1898","display","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding/display","","d2b5bd8e-c8eb-446b-b70a-af413921b960"
"1899","code","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding/code","","3ab4a310-ee82-4f83-98b7-c109cd4d2282"
"1900","user selected","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding/user_selected","","ec3f291a-26b1-42f3-89eb-6808fb1bfb24"
"1901","version","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding/version","","6b7b3dca-c08c-4561-a952-e43c59f83d83"
"1902","system","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding/system","","e9f23714-bebe-402d-abc6-5d76b7a05dd1"
"1903","display","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding/display","","59f30921-7cea-4306-9676-8322447d6c55"
"1904","code","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding/code","","fd02445b-d2a7-49fd-9f43-d6a9cd5e4413"
"1905","user selected","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding/user_selected","","baeaf01c-b85a-4a24-8933-9bf6189f61bb"
"1906","version","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding/version","","0dce8830-9db4-41c3-8b76-372699f79dff"
"1907","system","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding/system","","0ec72601-4aef-4e4d-bcf8-454ff8945e6e"
"1908","display","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding/display","","f8fcd5fd-04c7-41c1-9c6f-a13793cff6b4"
"1909","code","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding/code","","aa724775-5498-4ef7-94a7-c91a8bd56afe"
"1910","user selected","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding/user_selected","","8e3d7bb9-09f2-4981-9bb2-829628ea4cad"
"1911","version","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding/version","","fbb64fc2-517f-4300-9778-7ccfc2139e12"
"1912","system","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding/system","","d8d1dade-075a-4790-907c-387491ca630f"
"1913","display","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding/display","","84dd766d-e3c3-4699-8f00-4177c2425900"
"1914","code","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding/code","","29b28180-38d8-4d51-9316-4d87858934ca"
"1915","user selected","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding/user_selected","","47b1ad6a-a9a2-4deb-acde-ebf55dea987c"
"1916","version","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding/version","","cda8d675-b9da-49a1-b876-72eef7ce6eb5"
"1917","system","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding/system","","bd49de6b-f289-426d-9db6-b9bb9bc04cb1"
"1918","display","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding/display","","b8de9449-0998-408c-831c-f52da4789a25"
"1919","code","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding/code","","8dc88a62-e0e2-4be9-a647-fe31fb6c0ec7"
"1920","user selected","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding/user_selected","","64d4bfd0-bd93-49a5-8f0f-97fb34ce286f"
"1921","version","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding/version","","c27a4187-e06d-4cf8-a81a-33f4a9a6d675"
"1922","system","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding/system","","d76b3fb6-a259-40ba-81bb-1fd2223f3561"
"1923","display","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding/display","","679c3b7b-fbd2-48af-8407-8f96f5023300"
"1924","code","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding/code","","a4bb24c7-db25-42bd-8be5-fae57791308d"
"1925","user selected","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding/user_selected","","c3cc3006-db35-4e03-a97a-6d3c7298218f"
"1926","version","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding/version","","36efa4ef-ebbb-4308-80b9-2cea256566cc"
"1927","system","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding/system","","6f327732-52af-489d-9548-c84ee2869691"
"1928","display","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding/display","","8e3a6aeb-09fa-4cea-95b3-fee545dcb51e"
"1929","code","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding/code","","f004c69f-897e-4522-8be6-74f680c35877"
"1930","user selected","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding/user_selected","","75f443b2-ae7b-4d9f-b734-88f369fcd44b"
"1931","version","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding/version","","80a27c0a-a2f8-4b28-bf42-77dd78323a72"
"1932","system","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding/system","","503dccf3-f071-4dbd-a922-8b6d2d4a702f"
"1933","display","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding/display","","043057fb-5d47-42fd-afdd-662ea4090bc8"
"1934","code","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding/code","","ddc3549c-ec41-49eb-934c-b9b43ffd4a76"
"1935","user selected","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding/user_selected","","ee8a9f3e-3e25-485b-8f60-c8da9f65336b"
"1936","version","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding/version","","1f50b171-5426-47b5-bf64-fe958afa6f80"
"1937","system","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding/system","","84f65b95-8460-47cc-9653-9dd6e6d10051"
"1938","display","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding/display","","133c0209-fe99-49e3-bdb8-9806d3fdbe3d"
"1939","code","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding/code","","89c831f1-d53b-460b-9d8e-bcdfebbead79"
"1940","user selected","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding/user_selected","","b90b6d76-e784-47ed-82ea-d875d4def876"
"1941","version","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding/version","","f8986d38-fc63-492f-ade3-32ac6f137408"
"1942","system","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding/system","","f00aa798-c363-4741-9749-cc5c5942c188"
"1943","display","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding/display","","b9241c7f-812e-4192-8126-5dc2f32f28c8"
"1944","code","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding/code","","9274a607-2de2-4e05-a9bd-69aee887040c"
"1945","user selected","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding/user_selected","","4a4ca588-56ff-4702-afea-652ad937d6bb"
"1946","version","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding/version","","e8cf818e-8905-4791-bbec-f23749d03ea1"
"1947","system","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding/system","","ba976e22-506a-4b4b-873a-71a095f28bc2"
"1948","display","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding/display","","94d397e6-88e1-4948-bf76-062c12354b5f"
"1949","value","https://bc.d4k.dk/bc_instance/adverse_event/start_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_start/date_time/value","90139cc6-0f62-44ab-84bf-40f58a247e15"
"1950","value","https://bc.d4k.dk/bc_instance/adverse_event/end_date_time/date_time/value","https://crm.d4k.dk/dataset/common/period/period_end/date_time/value","af1b9d82-13b5-4dd4-bc75-11ed07aa0f84"
"1951","code","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding/code","","342c8272-2095-464a-8c8c-99de535d80f2"
"1952","user selected","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding/user_selected","","975e0772-970b-487e-99d6-42ea991f9dc7"
"1953","version","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding/version","","81c7257a-0419-4cde-b4d2-41a71759ce82"
"1954","system","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding/system","","45e3b66d-c91d-4b7a-95ef-282617e2f64d"
"1955","display","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding/display","","0cfecf7f-15ff-45d5-9f67-929cf675e1ea"
"1956","code","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding/code","","ca481ec0-e7a7-47d6-b918-97a018a25adf"
"1957","user selected","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding/user_selected","","97f313cf-ffe0-4fa7-a71b-aa6acd6d8783"
"1958","version","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding/version","","8ccab843-adf7-4529-bfae-4a67ff86414f"
"1959","system","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding/system","","766b1d35-6f4f-4f93-8e2c-efc3a563a470"
"1960","display","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding/display","","47df0856-0f67-4f95-8538-6f7cc79f4fa9"
"1961","code","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding/code","","3b8c2f68-49be-44f8-a5be-4d7e5c569d9e"
"1962","user selected","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding/user_selected","","cfdd4103-e274-4705-ab7d-738fd4d6177c"
"1963","version","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding/version","","5e971f38-2bf3-4b25-9af7-5de9ad4d0135"
"1964","system","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding/system","","9a360648-5a85-48af-ade6-bdc0021b2f06"
"1965","display","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding/display","","4f79a3cd-977d-4a04-8c27-a170b80b956d"
"1966","code","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","f5ca47cb-f71c-4919-aef9-43b335b218b1"
"1967","user selected","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","7efec237-c08f-4ba3-b762-6d3f0096fa86"
"1968","version","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","780be33c-bc58-4389-8d8a-9ec6b36b2827"
"1969","system","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","b531f3ae-ef63-4775-84eb-20290075af74"
"1970","display","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","99222c13-3988-41da-ac86-df053aef9444"
"1971","code","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","c25c5d53-0418-4f05-8558-c8d5f50941b0"
"1972","user selected","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","6e284434-e428-461d-9753-7d9f28b434c2"
"1973","version","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","6f150271-0523-4fb5-a302-8880f28815dd"
"1974","system","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","6c2219c6-20e8-4e8b-8fcd-a4c851cb4ea4"
"1975","display","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","df9b8043-52b5-400c-9b50-f32066cee6c9"
"1976","value","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","f4c60b82-a2c1-415a-808a-69bcdf30396c"
"1977","value","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","b8f91111-e85a-420e-8aee-2f2c35a03405"
"1978","code","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","0cc631b7-d2e3-4d98-90cb-31beccaf9fa2"
"1979","unit","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","e0f2b1e1-6146-46f9-8e44-1dd8e92eeb71"
"1980","system","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","e6b22515-57c0-40dc-8870-70ccd90e98ea"
"1981","comparator","https://bc.d4k.dk/bc_instance/pr_interval_aggregate/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","5d104720-5989-4282-a2ce-75f08e6a4ebb"
"1982","code","https://bc.d4k.dk/bc_instance/non-target_indicator/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","650c2793-51ff-4d95-8eb9-e38c6a5e4984"
"1983","user selected","https://bc.d4k.dk/bc_instance/non-target_indicator/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","0f48d337-4de3-420b-ab94-8dec89a0a6e4"
"1984","version","https://bc.d4k.dk/bc_instance/non-target_indicator/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","90a45964-38b2-482a-8c8c-e5cb56854378"
"1985","system","https://bc.d4k.dk/bc_instance/non-target_indicator/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","c7338666-d358-4391-9238-9348971d427d"
