"id:ID","name","collect","enabled","uri"
"134","Result","True","True","https://bc.d4k.dk/bc_instance/sex/result"
"135","Test","False","True","https://bc.d4k.dk/bc_instance/age/test"
"136","Date Time","False","True","https://bc.d4k.dk/bc_instance/age/date_time"
"137","Result","True","True","https://bc.d4k.dk/bc_instance/age/result"
"138","Test","False","True","https://bc.d4k.dk/bc_instance/ethnicity/test"
"139","Date Time","False","True","https://bc.d4k.dk/bc_instance/ethnicity/date_time"
"140","Result","True","True","https://bc.d4k.dk/bc_instance/ethnicity/result"
"141","Test","False","True","https://bc.d4k.dk/bc_instance/neck_circumference/test"
"142","Date Time","False","True","https://bc.d4k.dk/bc_instance/neck_circumference/date_time"
"143","Result","False","True","https://bc.d4k.dk/bc_instance/neck_circumference/result"
"144","Test","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/test"
"145","Date Time","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/date_time"
"146","Position","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/position"
"147","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/site_of_administration"
"148","Laterality","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/laterality"
"149","Result","False","True","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/result"
"150","Test","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/test"
"151","Date Time","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/date_time"
"152","Position","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/position"
"153","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/site_of_administration"
"154","Laterality","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/laterality"
"155","Result","False","True","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/result"
"156","Test","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/test"
"157","Date Time","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/date_time"
"158","Position","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/position"
"159","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/site_of_administration"
"160","Laterality","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/laterality"
"161","Result","False","True","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/result"
"162","Test","False","True","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/test"
"163","Date Time","False","True","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/date_time"
"164","Result","False","True","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/result"
"165","Test","False","True","https://bc.d4k.dk/bc_instance/weight/test"
"166","Date Time","False","True","https://bc.d4k.dk/bc_instance/weight/date_time"
"167","Result","True","True","https://bc.d4k.dk/bc_instance/weight/result"
"168","Test","False","True","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/test"
"169","Date Time","False","True","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/date_time"
"170","Result","False","True","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/result"
"171","Test","False","True","https://bc.d4k.dk/bc_instance/height/test"
"172","Date Time","False","True","https://bc.d4k.dk/bc_instance/height/date_time"
"173","Result","False","True","https://bc.d4k.dk/bc_instance/height/result"
"174","Test","False","True","https://bc.d4k.dk/bc_instance/total_body_length/test"
"175","Date Time","False","True","https://bc.d4k.dk/bc_instance/total_body_length/date_time"
"176","Result","False","True","https://bc.d4k.dk/bc_instance/total_body_length/result"
"177","Test","False","True","https://bc.d4k.dk/bc_instance/heart_rate/test"
"178","Position","False","True","https://bc.d4k.dk/bc_instance/heart_rate/position"
"179","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/heart_rate/site_of_administration"
"180","Laterality","False","True","https://bc.d4k.dk/bc_instance/heart_rate/laterality"
"181","Result","False","True","https://bc.d4k.dk/bc_instance/heart_rate/result"
"182","Test","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/test"
"183","Date Time","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/date_time"
"184","Result","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/result"
"185","Test","False","True","https://bc.d4k.dk/bc_instance/forearm_circumference/test"
"186","Date Time","False","True","https://bc.d4k.dk/bc_instance/forearm_circumference/date_time"
"187","Result","False","True","https://bc.d4k.dk/bc_instance/forearm_circumference/result"
"188","Test","False","True","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/test"
"189","Date Time","False","True","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/date_time"
"190","Result","False","True","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/result"
"191","Test","False","True","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/test"
"192","Position","False","True","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/position"
"193","Result","False","True","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/result"
"194","Test","False","True","https://bc.d4k.dk/bc_instance/pulse_rate/test"
"195","Position","False","True","https://bc.d4k.dk/bc_instance/pulse_rate/position"
"196","Result","False","True","https://bc.d4k.dk/bc_instance/pulse_rate/result"
"197","Test","False","True","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/test"
"198","Date Time","False","True","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/date_time"
"199","Result","False","True","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/result"
"200","Test","False","True","https://bc.d4k.dk/bc_instance/body_surface_area/test"
"201","Date Time","False","True","https://bc.d4k.dk/bc_instance/body_surface_area/date_time"
"202","Result","False","True","https://bc.d4k.dk/bc_instance/body_surface_area/result"
"203","Test","False","True","https://bc.d4k.dk/bc_instance/respiratory_rate/test"
"204","Date Time","False","True","https://bc.d4k.dk/bc_instance/respiratory_rate/date_time"
"205","Result","False","True","https://bc.d4k.dk/bc_instance/respiratory_rate/result"
"206","Test","False","True","https://bc.d4k.dk/bc_instance/total_body_water_measurement/test"
"207","Date Time","False","True","https://bc.d4k.dk/bc_instance/total_body_water_measurement/date_time"
"208","Result","False","True","https://bc.d4k.dk/bc_instance/total_body_water_measurement/result"
"209","Test","False","True","https://bc.d4k.dk/bc_instance/fetal_heart_rate/test"
"210","Date Time","False","True","https://bc.d4k.dk/bc_instance/fetal_heart_rate/date_time"
"211","Result","False","True","https://bc.d4k.dk/bc_instance/fetal_heart_rate/result"
"212","Test","False","True","https://bc.d4k.dk/bc_instance/ideal_body_weight/test"
"213","Date Time","False","True","https://bc.d4k.dk/bc_instance/ideal_body_weight/date_time"
"214","Result","False","True","https://bc.d4k.dk/bc_instance/ideal_body_weight/result"
"215","Test","False","True","https://bc.d4k.dk/bc_instance/bmi/test"
"216","Date Time","False","True","https://bc.d4k.dk/bc_instance/bmi/date_time"
"217","Result","False","True","https://bc.d4k.dk/bc_instance/bmi/result"
"218","Test","False","True","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/test"
"219","Date Time","False","True","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/date_time"
"220","Result","False","True","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/result"
"221","Test","False","True","https://bc.d4k.dk/bc_instance/lean_body_mass/test"
"222","Date Time","False","True","https://bc.d4k.dk/bc_instance/lean_body_mass/date_time"
"223","Result","False","True","https://bc.d4k.dk/bc_instance/lean_body_mass/result"
"224","Test","False","True","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/test"
"225","Date Time","False","True","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/date_time"
"226","Result","False","True","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/result"
"227","Test","False","True","https://bc.d4k.dk/bc_instance/mandibular_length/test"
"228","Date Time","False","True","https://bc.d4k.dk/bc_instance/mandibular_length/date_time"
"229","Result","False","True","https://bc.d4k.dk/bc_instance/mandibular_length/result"
"230","Test","False","True","https://bc.d4k.dk/bc_instance/energy_expenditure/test"
"231","Date Time","False","True","https://bc.d4k.dk/bc_instance/energy_expenditure/date_time"
"232","Result","False","True","https://bc.d4k.dk/bc_instance/energy_expenditure/result"
"233","Test","False","True","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/test"
"234","Date Time","False","True","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/date_time"
"235","Result","False","True","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/result"
"236","Test","False","True","https://bc.d4k.dk/bc_instance/head_circumference/test"
"237","Date Time","False","True","https://bc.d4k.dk/bc_instance/head_circumference/date_time"
"238","Result","False","True","https://bc.d4k.dk/bc_instance/head_circumference/result"
"239","Test","False","True","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/test"
"240","Date Time","False","True","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/date_time"
"241","Result","False","True","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/result"
"242","Test","False","True","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/test"
"243","Date Time","False","True","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/date_time"
"244","Result","False","True","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/result"
"245","Test","False","True","https://bc.d4k.dk/bc_instance/ulnar_length/test"
"246","Date Time","False","True","https://bc.d4k.dk/bc_instance/ulnar_length/date_time"
"247","Result","False","True","https://bc.d4k.dk/bc_instance/ulnar_length/result"
"248","Test","False","True","https://bc.d4k.dk/bc_instance/temperature/test"
"249","Date Time","False","True","https://bc.d4k.dk/bc_instance/temperature/date_time"
"250","Position","False","True","https://bc.d4k.dk/bc_instance/temperature/position"
"251","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/temperature/site_of_administration"
"252","Laterality","False","True","https://bc.d4k.dk/bc_instance/temperature/laterality"
"253","Result","False","True","https://bc.d4k.dk/bc_instance/temperature/result"
"254","Test","False","True","https://bc.d4k.dk/bc_instance/pulse_pressure/test"
"255","Position","False","True","https://bc.d4k.dk/bc_instance/pulse_pressure/position"
"256","Result","False","True","https://bc.d4k.dk/bc_instance/pulse_pressure/result"
"257","Test","False","True","https://bc.d4k.dk/bc_instance/fetal_head_circumference/test"
"258","Date Time","False","True","https://bc.d4k.dk/bc_instance/fetal_head_circumference/date_time"
"259","Result","False","True","https://bc.d4k.dk/bc_instance/fetal_head_circumference/result"
"260","Test","False","True","https://bc.d4k.dk/bc_instance/body_fat_measurement/test"
"261","Date Time","False","True","https://bc.d4k.dk/bc_instance/body_fat_measurement/date_time"
"262","Result","False","True","https://bc.d4k.dk/bc_instance/body_fat_measurement/result"
"263","Test","False","True","https://bc.d4k.dk/bc_instance/mean_arterial_pressure/test"
"264","Result","False","True","https://bc.d4k.dk/bc_instance/mean_arterial_pressure/result"
"265","Test","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation_measurement/test"
"266","Date Time","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation_measurement/date_time"
"267","Result","False","True","https://bc.d4k.dk/bc_instance/oxygen_saturation_measurement/result"
"268","Test","False","True","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/test"
"269","Date Time","False","True","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/date_time"
"270","Result","False","True","https://bc.d4k.dk/bc_instance/knee_to_heel_length_measurement/result"
"271","Test","False","True","https://bc.d4k.dk/bc_instance/estimated_body_weight/test"
"272","Date Time","False","True","https://bc.d4k.dk/bc_instance/estimated_body_weight/date_time"
"273","Result","False","True","https://bc.d4k.dk/bc_instance/estimated_body_weight/result"
"274","Test","False","True","https://bc.d4k.dk/bc_instance/hip_circumference/test"
"275","Date Time","False","True","https://bc.d4k.dk/bc_instance/hip_circumference/date_time"
"276","Result","False","True","https://bc.d4k.dk/bc_instance/hip_circumference/result"
"277","Test","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/test"
"278","Date Time","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/date_time"
"279","Position","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/position"
"280","Site of Administration","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/site_of_administration"
"281","Laterality","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/laterality"
"282","Result","False","True","https://bc.d4k.dk/bc_instance/core_body_temperature/result"
"283","Test","False","True","https://bc.d4k.dk/bc_instance/waist_circumference/test"
"284","Date Time","False","True","https://bc.d4k.dk/bc_instance/waist_circumference/date_time"
"285","Result","False","True","https://bc.d4k.dk/bc_instance/waist_circumference/result"
"286","Test","False","True","https://bc.d4k.dk/bc_instance/waist-hip_ratio/test"
"287","Date Time","False","True","https://bc.d4k.dk/bc_instance/waist-hip_ratio/date_time"
"288","Result","False","True","https://bc.d4k.dk/bc_instance/waist-hip_ratio/result"
"289","Test","False","True","https://bc.d4k.dk/bc_instance/body_frame_size/test"
"290","Result","False","True","https://bc.d4k.dk/bc_instance/body_frame_size/result"
"291","Test","False","True","https://bc.d4k.dk/bc_instance/chest_circumference/test"
"292","Date Time","False","True","https://bc.d4k.dk/bc_instance/chest_circumference/date_time"
"293","Result","False","True","https://bc.d4k.dk/bc_instance/chest_circumference/result"
"294","Test","False","True","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/test"
"295","Date Time","False","True","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/date_time"
"296","Result","False","True","https://bc.d4k.dk/bc_instance/subscapular_skinfold_thickness/result"
"297","Test","False","True","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/test"
"298","Date Time","False","True","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/date_time"
"299","Result","False","True","https://bc.d4k.dk/bc_instance/electrocardiogram_interpretation/result"
