"id:ID","name","collect","enabled","uri","uuid"
"119","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/sodium_concentration_in_blood/specimen","1b868721-add3-485a-bd7d-7d7ce2ef587c"
"120","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/height/test","db7fcec5-6bee-43c2-b984-1df04036bcae"
"121","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/height/result","586628fb-92d4-43e4-b75e-feb43eea5f6f"
"122","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/alanine_aminotransferase_concentration_in_serum/plasma/test","46c8be32-f2ad-48d6-89a3-5f7acfa6069c"
"123","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/alanine_aminotransferase_concentration_in_serum/plasma/result","e8e542c8-4c60-4ef7-a86f-b18221695402"
"124","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/alanine_aminotransferase_concentration_in_serum/plasma/specimen","0aeb3511-bb63-49d6-8615-8a59d9463f9e"
"125","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/heart_rate/test","838f1da3-f899-4e67-ab94-bc6cce61d14b"
"126","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/heart_rate/result","9dbb418a-b8cb-4b77-88f1-98bb97035344"
"127","Position","False","True","https://bc.d4k.dk/cdisc/bc_instance/heart_rate/position","a89479e5-d607-4bfb-ac2d-13cff7dcde8b"
"128","Site of Administration","False","True","https://bc.d4k.dk/cdisc/bc_instance/heart_rate/site_of_administration","8e502560-cba2-4eca-a9b8-3328858c7218"
"129","Laterality","False","True","https://bc.d4k.dk/cdisc/bc_instance/heart_rate/laterality","ba57d8d7-3fea-450b-8cf1-43330911eade"
"130","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_blood/test","47bead26-f1ae-49ce-9ca4-f33285f547f7"
"131","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_blood/result","cef071e3-694e-46a5-9887-5b878316bf4a"
"132","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_blood/specimen","e45a4063-01b4-4081-b3ea-303d1f36af60"
"133","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/pulse/test","ef29dd33-a8d3-45f3-b04d-68e7be4e0d38"
"134","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/pulse/result","34b5a0f9-c80c-4112-822e-ce94c8bf85c0"
"135","Position","False","True","https://bc.d4k.dk/cdisc/bc_instance/pulse/position","8085bfbc-3d29-4b4a-9198-487a1a4173cc"
"136","Site of Administration","False","True","https://bc.d4k.dk/cdisc/bc_instance/pulse/site_of_administration","7d88437b-08cc-4741-93e1-6577d1e59b7c"
"137","Laterality","False","True","https://bc.d4k.dk/cdisc/bc_instance/pulse/laterality","af7928fd-974b-4ec9-859b-f015fc70eafc"
"138","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_plasma/test","edcaa03a-224d-4a93-92f2-cb9d45d81255"
"139","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_plasma/result","5eaab77e-ea1d-4b96-bf76-1212fc37fd04"
"140","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_plasma/specimen","72793514-8c24-4333-a497-cd8464b21a0c"
"141","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/respiratory_rate/test","4f60dbc6-cf1d-439d-8581-ac5a5939b487"
"142","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/respiratory_rate/result","8f9322fa-7f35-4ea5-aa9a-690755f20347"
"143","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/sodium_concentration_in_serum/plasma/test","8e906e25-320b-4c19-84ac-f22c8265cadf"
"144","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/sodium_concentration_in_serum/plasma/result","5363ffe4-fd8a-4908-9d7d-91d6fe9bb49c"
"145","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/sodium_concentration_in_serum/plasma/specimen","9ac7d2dd-a77a-403c-a33a-27646688f9f2"
"146","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_serum/plasma/test","0921b6ef-0f2e-4caf-af4a-65d98b91a67a"
"147","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_serum/plasma/result","ff929c6c-304c-4dd9-9732-3c6578293ad9"
"148","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_serum/plasma/specimen","c8b6e19b-7f9e-48f1-b022-2a757d14f9c2"
"149","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/body_mass_index/test","4efa02c4-9c35-404d-96a6-511b081e19e5"
"150","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/body_mass_index/result","b47123bc-8bdf-41e8-a32b-900354b79fbf"
"151","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_blood/test","9ee49420-60bb-4257-96fd-3f2beecf20a8"
"152","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_blood/result","84368cf4-6e1f-4435-8c39-6cf619895125"
"153","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_blood/specimen","2d91e4ff-f446-4980-acda-3f4ee2de80b2"
"154","Method","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_blood/method","a4c16668-0da1-41de-91d8-25bb7e78723c"
"155","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_urine/test","f14cd63b-602c-4f29-9f87-2493de6c17de"
"156","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_urine/result","32f0ee57-6665-416c-9bc2-8414ab849c13"
"157","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/glucose_concentration_in_urine/specimen","4531ea4f-c071-43e5-a77b-e4e47c6f43eb"
"158","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/temperature/test","8b8924ba-5ac0-4b9c-bc42-0d751bf2a977"
"159","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/temperature/result","92dab9c8-8811-4632-9c0a-231bdf3672ad"
"160","Site of Administration","False","True","https://bc.d4k.dk/cdisc/bc_instance/temperature/site_of_administration","22565391-819f-4b86-8622-e131a3848866"
"161","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_urine/test","ec289587-ec8b-4e19-bc7d-27a4048962fa"
"162","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_urine/result","38786e10-73b1-4be7-a1e1-b343729a5db6"
"163","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_urine/specimen","ee3f5b7d-1027-42a3-a442-06f3295445e2"
"164","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_urine/test","cf2e4bdb-f3af-4a83-9b57-df10cbe8533a"
"165","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_urine/result","539d4bc1-4199-44e4-924c-6058183931d4"
"166","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/albumin_concentration_in_urine/specimen","684d2478-68fa-443a-835f-912356161597"
"167","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_serum/plasma/test","b7fb7a49-b0a1-40e7-8eab-35965668045f"
"168","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_serum/plasma/result","fcdb8745-57d9-470c-b8ad-454fea6ca34e"
"169","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/creatinine_concentration_in_serum/plasma/specimen","f127838d-3115-4361-bc47-bdcca49fddcb"
"170","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/aspartate_aminotransferase_in_serum/plasma/test","769f5a20-b141-4a03-be2d-8f873260d986"
"171","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/aspartate_aminotransferase_in_serum/plasma/result","06cbd0dd-111f-46e3-86dc-0811d69cb1fa"
"172","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/aspartate_aminotransferase_in_serum/plasma/specimen","3dbe99d4-924b-495f-98ae-ad7ccaa09f4e"
"173","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/waist_circumference/test","71287006-fb28-4b74-a0ec-058b1d59d82b"
"174","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/waist_circumference/result","a8137e23-66ed-4dd3-b501-9dcae814aff8"
"175","Site of Administration","False","True","https://bc.d4k.dk/cdisc/bc_instance/waist_circumference/site_of_administration","25e72110-15bf-4373-b567-0459fc62cdce"
"176","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_in_blood_by_dipstick/test","8f4ac798-5e6a-43fa-9945-a97b1daa53d1"
"177","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_in_blood_by_dipstick/result","7535deee-460a-4c6d-9557-ab9f761b7985"
"178","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_in_blood_by_dipstick/specimen","68a50ba4-85fc-403e-8ce2-4601bf949a79"
"179","Method","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_in_blood_by_dipstick/method","f3954987-2b3d-4dab-9d1f-d65239c22ff6"
"180","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_concentration_in_blood/test","6b5fdc8f-ef29-45e3-9669-13bff1d3f827"
"181","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_concentration_in_blood/result","d42816fc-ddb6-452b-ba95-c0abb3a017ca"
"182","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/hemoglobin_concentration_in_blood/specimen","31e6f7fb-5a3f-4cae-9f7f-cdcd6a9cdaa2"
"183","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/frame_size/test","a0b4fa43-f428-4291-9cc0-46ebffdfd85b"
"184","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/frame_size/result","37e8f09f-84fa-428d-8ebb-297a3ea0c3c2"
"185","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/alkaline_phosphatase_concentration_in_serum/plasma/test","e6c7143c-aed5-42e5-aeb0-59bacaaca862"
"186","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/alkaline_phosphatase_concentration_in_serum/plasma/result","5c3d627f-37d2-450c-90eb-84f51bd79fbd"
"187","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/alkaline_phosphatase_concentration_in_serum/plasma/specimen","6df20bdd-9877-46a8-87c6-3916a231a962"
"188","Test","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_urine/test","66bca65e-6613-4557-be43-3ed98d7a3e6e"
"189","Result","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_urine/result","0899a262-a6b5-4f6c-93d3-9477a67b3d53"
"190","Specimen","False","True","https://bc.d4k.dk/cdisc/bc_instance/potassium_concentration_in_urine/specimen","9c448262-1c31-41f8-a938-c3a80c63781d"
