"id:ID","name","collect","enabled","uri"
"144","Position","False","True","http://id.d4k.dk/dataset/bc_instance/maximum_predicted_heart_rate/position"
"145","Result","False","True","http://id.d4k.dk/dataset/bc_instance/maximum_predicted_heart_rate/result"
"146","Test","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_rate/test"
"147","Position","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_rate/position"
"148","Result","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_rate/result"
"149","Test","False","True","http://id.d4k.dk/dataset/bc_instance/abdominal_skinfold_thickness/test"
"150","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/abdominal_skinfold_thickness/date_time"
"151","Result","False","True","http://id.d4k.dk/dataset/bc_instance/abdominal_skinfold_thickness/result"
"152","Test","False","True","http://id.d4k.dk/dataset/bc_instance/body_surface_area/test"
"153","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/body_surface_area/date_time"
"154","Result","False","True","http://id.d4k.dk/dataset/bc_instance/body_surface_area/result"
"155","Test","False","True","http://id.d4k.dk/dataset/bc_instance/respiratory_rate/test"
"156","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/respiratory_rate/date_time"
"157","Result","False","True","http://id.d4k.dk/dataset/bc_instance/respiratory_rate/result"
"158","Test","False","True","http://id.d4k.dk/dataset/bc_instance/total_body_water_measurement/test"
"159","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/total_body_water_measurement/date_time"
"160","Result","False","True","http://id.d4k.dk/dataset/bc_instance/total_body_water_measurement/result"
"161","Test","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_heart_rate/test"
"162","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_heart_rate/date_time"
"163","Result","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_heart_rate/result"
"164","Test","False","True","http://id.d4k.dk/dataset/bc_instance/ideal_body_weight/test"
"165","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/ideal_body_weight/date_time"
"166","Result","False","True","http://id.d4k.dk/dataset/bc_instance/ideal_body_weight/result"
"167","Test","False","True","http://id.d4k.dk/dataset/bc_instance/bmi/test"
"168","Result","False","True","http://id.d4k.dk/dataset/bc_instance/bmi/result"
"169","Test","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_estimated_weight/test"
"170","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_estimated_weight/date_time"
"171","Result","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_estimated_weight/result"
"172","Test","False","True","http://id.d4k.dk/dataset/bc_instance/lean_body_mass/test"
"173","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/lean_body_mass/date_time"
"174","Result","False","True","http://id.d4k.dk/dataset/bc_instance/lean_body_mass/result"
"175","Test","False","True","http://id.d4k.dk/dataset/bc_instance/triceps_skinfold_thicknesss/test"
"176","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/triceps_skinfold_thicknesss/date_time"
"177","Result","False","True","http://id.d4k.dk/dataset/bc_instance/triceps_skinfold_thicknesss/result"
"178","Test","False","True","http://id.d4k.dk/dataset/bc_instance/mandibular_length/test"
"179","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/mandibular_length/date_time"
"180","Result","False","True","http://id.d4k.dk/dataset/bc_instance/mandibular_length/result"
"181","Test","False","True","http://id.d4k.dk/dataset/bc_instance/energy_expenditure/test"
"182","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/energy_expenditure/date_time"
"183","Result","False","True","http://id.d4k.dk/dataset/bc_instance/energy_expenditure/result"
"184","Test","False","True","http://id.d4k.dk/dataset/bc_instance/sagittal_abdominal_diameter/test"
"185","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/sagittal_abdominal_diameter/date_time"
"186","Result","False","True","http://id.d4k.dk/dataset/bc_instance/sagittal_abdominal_diameter/result"
"187","Test","False","True","http://id.d4k.dk/dataset/bc_instance/head_circumference/test"
"188","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/head_circumference/date_time"
"189","Result","False","True","http://id.d4k.dk/dataset/bc_instance/head_circumference/result"
"190","Test","False","True","http://id.d4k.dk/dataset/bc_instance/mid-upper_arm_circumference/test"
"191","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/mid-upper_arm_circumference/date_time"
"192","Result","False","True","http://id.d4k.dk/dataset/bc_instance/mid-upper_arm_circumference/result"
"193","Test","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_sagittal_abdominal_diameter/test"
"194","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_sagittal_abdominal_diameter/date_time"
"195","Result","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_sagittal_abdominal_diameter/result"
"196","Test","False","True","http://id.d4k.dk/dataset/bc_instance/ulnar_length/test"
"197","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/ulnar_length/date_time"
"198","Result","False","True","http://id.d4k.dk/dataset/bc_instance/ulnar_length/result"
"199","Test","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/test"
"200","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/date_time"
"201","Position","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/position"
"202","Site of Administration","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/site_of_administration"
"203","Laterality","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/laterality"
"204","Result","False","True","http://id.d4k.dk/dataset/bc_instance/temperature/result"
"205","Test","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_pressure/test"
"206","Position","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_pressure/position"
"207","Result","False","True","http://id.d4k.dk/dataset/bc_instance/pulse_pressure/result"
"208","Test","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_head_circumference/test"
"209","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_head_circumference/date_time"
"210","Result","False","True","http://id.d4k.dk/dataset/bc_instance/fetal_head_circumference/result"
"211","Test","False","True","http://id.d4k.dk/dataset/bc_instance/body_fat_measurement/test"
"212","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/body_fat_measurement/date_time"
"213","Result","False","True","http://id.d4k.dk/dataset/bc_instance/body_fat_measurement/result"
"214","Test","False","True","http://id.d4k.dk/dataset/bc_instance/mean_arterial_pressure/test"
"215","Result","False","True","http://id.d4k.dk/dataset/bc_instance/mean_arterial_pressure/result"
"216","Test","False","True","http://id.d4k.dk/dataset/bc_instance/oxygen_saturation_measurement/test"
"217","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/oxygen_saturation_measurement/date_time"
"218","Result","False","True","http://id.d4k.dk/dataset/bc_instance/oxygen_saturation_measurement/result"
"219","Test","False","True","http://id.d4k.dk/dataset/bc_instance/knee_to_heel_length_measurement/test"
"220","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/knee_to_heel_length_measurement/date_time"
"221","Result","False","True","http://id.d4k.dk/dataset/bc_instance/knee_to_heel_length_measurement/result"
"222","Test","False","True","http://id.d4k.dk/dataset/bc_instance/estimated_body_weight/test"
"223","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/estimated_body_weight/date_time"
"224","Result","False","True","http://id.d4k.dk/dataset/bc_instance/estimated_body_weight/result"
"225","Test","False","True","http://id.d4k.dk/dataset/bc_instance/hip_circumference/test"
"226","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/hip_circumference/date_time"
"227","Result","False","True","http://id.d4k.dk/dataset/bc_instance/hip_circumference/result"
"228","Test","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/test"
"229","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/date_time"
"230","Position","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/position"
"231","Site of Administration","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/site_of_administration"
"232","Laterality","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/laterality"
"233","Result","False","True","http://id.d4k.dk/dataset/bc_instance/core_body_temperature/result"
"234","Test","False","True","http://id.d4k.dk/dataset/bc_instance/waist_circumference/test"
"235","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/waist_circumference/date_time"
"236","Result","False","True","http://id.d4k.dk/dataset/bc_instance/waist_circumference/result"
"237","Test","False","True","http://id.d4k.dk/dataset/bc_instance/waist-hip_ratio/test"
"238","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/waist-hip_ratio/date_time"
"239","Result","False","True","http://id.d4k.dk/dataset/bc_instance/waist-hip_ratio/result"
"240","Test","False","True","http://id.d4k.dk/dataset/bc_instance/body_frame_size/test"
"241","Result","False","True","http://id.d4k.dk/dataset/bc_instance/body_frame_size/result"
"242","Test","False","True","http://id.d4k.dk/dataset/bc_instance/chest_circumference/test"
"243","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/chest_circumference/date_time"
"244","Result","False","True","http://id.d4k.dk/dataset/bc_instance/chest_circumference/result"
"245","Test","False","True","http://id.d4k.dk/dataset/bc_instance/subscapular_skinfold_thickness/test"
"246","Date Time","False","True","http://id.d4k.dk/dataset/bc_instance/subscapular_skinfold_thickness/date_time"
"247","Result","False","True","http://id.d4k.dk/dataset/bc_instance/subscapular_skinfold_thickness/result"
"248","Test","False","True","http://id.d4k.dk/dataset/bc_instance/electrocardiogram_interpretation/test"
"249","Result","False","True","http://id.d4k.dk/dataset/bc_instance/electrocardiogram_interpretation/result"
